Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,power,narx,error,errorh
27/01/2017,24,0.41,10,-2.96,-4.98,83.9,13,29.07,29.86,0,3.750392902,-3.750392902,7.500785805
28/01/2017,1,0,10,-3.9,-4.92,84.6,7.8,29.07,29.86,0,-69.10266317,69.10266317,-138.2053263
28/01/2017,2,0,10,-4.19,-5.09,86.76,7.44,29.06,29.85,0,65.23215227,-65.23215227,130.4643045
28/01/2017,3,0,10,-4.26,-5.23,87.72,7.12,29.04,29.83,0,53.52327165,-53.52327165,107.0465433
28/01/2017,4,0.79,10,-3.51,-4.78,85.63,10.48,29.04,29.84,0,96.78723861,-96.78723861,193.5744772
28/01/2017,5,1,10,-2.67,-3.81,88.84,11.52,29.05,29.84,0,36.38080464,-36.38080464,72.76160928
28/01/2017,6,1,9.92,-1.97,-3.4,87.56,9.36,29.04,29.83,0,120.7398779,-120.7398779,241.4797559
28/01/2017,7,1,7.96,-1.47,-3.17,86.12,11.31,29.04,29.83,48.26,219.0977517,-170.8377517,389.9355034
28/01/2017,8,1,7.04,-1.13,-2.56,87.56,10.64,29.04,29.83,171.25,326.8081422,-155.5581422,482.3662845
28/01/2017,9,1,10,-0.82,-2.64,84.08,13.12,29.03,29.82,462.25,537.5924489,-75.34244892,612.9348978
28/01/2017,10,1,10,-0.43,-2.86,81.84,16.96,29.04,29.83,839.25,662.0818014,177.1681986,484.9136027
28/01/2017,11,1,9.96,0.05,-2.54,82.56,15.56,29.04,29.83,1952.75,1137.897139,814.852861,323.0442781
28/01/2017,12,1,10,0.47,-2.29,81.6,17.04,29.01,29.8,2867.75,1719.958814,1147.791186,572.1676278
28/01/2017,13,0.92,10,0.98,-2.16,78.64,15.84,28.99,29.78,2453.5,2222.994734,230.5052661,1992.489468
28/01/2017,14,0.99,10,1.8,-1.76,77.56,17.36,28.99,29.78,1471.25,1655.421046,-184.1710456,1839.592091
28/01/2017,15,0.99,10,1.56,-1.56,78.41,15.84,29,29.79,489.5,988.2793509,-498.7793509,1487.058702
28/01/2017,16,1,10,1.02,-1.56,80.45,13.36,29.02,29.81,46.1,272.9830964,-226.8830964,499.8661928
28/01/2017,17,1,10,0.72,-2.32,79.31,11.61,29.04,29.83,0,138.931802,-138.931802,277.8636041
28/01/2017,18,1,10,0.68,-2.04,79.68,13.04,29.05,29.84,0,52.25079319,-52.25079319,104.5015864
28/01/2017,19,1,10,0.51,-1.66,82.56,11.72,29.06,29.85,0,128.7067947,-128.7067947,257.4135894
28/01/2017,20,1,10,-0.06,-2.29,85.69,11.6,29.06,29.85,0,63.31872498,-63.31872498,126.63745
28/01/2017,21,1,10,-0.54,-3.14,82.01,11.74,29.06,29.85,0,-26.28673519,26.28673519,-52.57347038
28/01/2017,22,1,10,-1.07,-3.44,84.27,8.44,29.06,29.86,0,33.9247889,-33.9247889,67.8495778
28/01/2017,23,1,10,-1.53,-3.73,82.8,6.84,29.06,29.85,0,31.16900291,-31.16900291,62.33800583
28/01/2017,24,1,10,-1.52,-4,81.23,10.33,29.05,29.84,0,-30.43871621,30.43871621,-60.87743241
29/01/2017,1,1,10,-1.94,-4.15,82.68,7.44,29.04,29.83,0,3.533602044,-3.533602044,7.067204089
29/01/2017,2,1,10,-1.98,-4.81,79.04,10.28,29.05,29.84,0,-10.30290295,10.30290295,-20.6058059
29/01/2017,3,1,10,-2.05,-5.04,77.76,8.08,29.04,29.83,0,-42.89922213,42.89922213,-85.79844426
29/01/2017,4,1,10,-2.13,-5.23,77.76,8.76,29.03,29.82,0,-72.83734605,72.83734605,-145.6746921
29/01/2017,5,1,10,-2.19,-5.14,76.92,7.68,29.03,29.82,0,-71.83530856,71.83530856,-143.6706171
29/01/2017,6,1,10,-2.23,-5.04,77.76,6.72,29.03,29.82,0,142.0814666,-142.0814666,284.1629333
29/01/2017,7,1,9.96,-2.33,-5.48,75.96,10.32,29.04,29.83,12.78,91.43467798,-78.65467798,170.089356
29/01/2017,8,1,9.33,-2.32,-5.64,75.59,9.45,29.05,29.84,149.8,238.8021138,-89.00211382,327.8042276
29/01/2017,9,1,9.39,-2.38,-5.62,75.76,11.35,29.06,29.85,215.5,548.9147882,-333.4147882,882.3295764
29/01/2017,10,1,9.64,-2.28,-5.64,74.46,8.62,29.08,29.87,151.25,423.8134536,-272.5634536,696.3769072
29/01/2017,11,1,9.84,-1.95,-5.59,75,9,29.08,29.87,217,266.4669053,-49.46690527,315.9338105
29/01/2017,12,1,9.89,-1.98,-5.52,74.78,12.48,29.07,29.86,388.25,287.5118909,100.7381091,186.7737817
29/01/2017,13,1,9.96,-1.96,-5.93,73.92,14.44,29.06,29.85,356.5,356.9754781,-0.47547808,357.4509562
29/01/2017,14,1,7.88,-1.79,-5.55,74.28,12.92,29.06,29.86,586.25,360.9959948,225.2540052,135.7419895
29/01/2017,15,1,10,-1.56,-5.78,70.92,17.04,29.07,29.86,263.5,440.9989116,-177.4989116,618.4978233
29/01/2017,16,1,9.88,-1.4,-6.48,66.56,13.04,29.09,29.88,69.93,37.95314435,31.97685565,5.9762887
29/01/2017,17,1,6.42,-1.84,-4.94,77.19,13.58,29.11,29.9,1.14,70.21576577,-69.07576577,139.2915315
29/01/2017,18,1,2.38,-1.98,-3.29,90.21,9.27,29.12,29.92,0,-56.42163878,56.42163878,-112.8432776
29/01/2017,19,1,7.52,-2.45,-4.66,82.92,12.59,29.14,29.93,0,-9.520666161,9.520666161,-19.04133232
29/01/2017,20,1,9.89,-3.07,-6.75,73.38,13.46,29.15,29.95,0,-112.2702895,112.2702895,-224.5405791
29/01/2017,21,1,10,-4.21,-7.93,72,7.16,29.16,29.95,0,-107.2421154,107.2421154,-214.4842309
29/01/2017,22,1,10,-5.51,-7.67,75.8,6.08,29.18,29.97,0,-150.2401329,150.2401329,-300.4802657
29/01/2017,23,0.92,10,-5.45,-7.9,83.44,5.36,29.19,29.98,0,-99.12408333,99.12408333,-198.2481667
29/01/2017,24,1,10,-5.68,-7.95,83.79,5.11,29.18,29.97,0,-89.13169797,89.13169797,-178.2633959
30/01/2017,1,0.47,10,-7.62,-8.71,85.28,4.28,29.18,29.97,0,-5.576235329,5.576235329,-11.15247066
30/01/2017,2,0,9.92,-9.61,-9.6,88,3.72,29.19,29.98,0,-25.61417465,25.61417465,-51.2283493
30/01/2017,3,0,10,-10.53,-9.96,88,5.4,29.2,29.99,0,9.44262718,-9.44262718,18.88525436
30/01/2017,4,0,10,-10.44,-10.59,85.28,4.44,29.22,30.01,0,-30.71295082,30.71295082,-61.42590163
30/01/2017,5,0,10,-10.42,-10.85,88,2.04,29.21,30,0,180.0566917,-180.0566917,360.1133834
30/01/2017,6,0,9.92,-11.23,-11.46,90.72,1.08,29.21,30,0,229.4923035,-229.4923035,458.9846069
30/01/2017,7,0,10,-11.21,-11.41,91.84,2.12,29.24,30.03,42.46,244.4485522,-201.9885522,446.4371044
30/01/2017,8,0,9.88,-9.04,-8.59,88.64,3,29.25,30.04,232.5,433.9693859,-201.4693859,635.4387718
30/01/2017,9,0,10,-5.71,-6.86,80.8,3,29.26,30.05,510.75,835.6018675,-324.8518675,1160.453735
30/01/2017,10,0,10,-3.67,-6.97,69.47,7.32,29.26,30.05,972,1185.366763,-213.3667626,1398.733525
30/01/2017,11,0.14,10,-2.13,-6.08,70.2,9.96,29.23,30.02,3496.75,1078.113974,2418.636026,-1340.522052
30/01/2017,12,0.54,10,-0.95,-5.14,70.16,11.12,29.19,29.98,2564,3062.840538,-498.8405385,3561.681077
30/01/2017,13,0.73,10,0.11,-5.49,64.84,13.68,29.12,29.91,3883.75,1911.179245,1972.570755,-61.39151039
30/01/2017,14,0,10,1.23,-5.06,62.08,13.72,29.09,29.88,3157.5,2704.661926,452.8380738,2251.823852
30/01/2017,15,0.3,10,1.69,-4.08,65.92,13.72,29.09,29.88,1397.75,2098.38513,-700.6351304,2799.020261
30/01/2017,16,0.05,10,1.58,-2.2,23.61,15.96,9.3,29.83,285.5,504.0829751,-218.5829751,722.6659501
30/01/2017,17,0.14,10,1.18,-1.52,21.89,17.36,8.52,29.77,7.93,14.81375856,-6.883758555,21.69751711
30/01/2017,18,0,10,1.05,-1.14,62.81,16.2,22.14,29.74,0,56.52527484,-56.52527484,113.0505497
30/01/2017,19,0,10,1.49,-0.89,81.88,16.88,28.92,29.7,0,-16.65353182,16.65353182,-33.30706364
30/01/2017,20,0,10,1.73,-0.23,82.84,14.32,28.88,29.67,0,5.499905307,-5.499905307,10.99981061
30/01/2017,21,0,10,2.17,0,80.92,18.72,28.85,29.64,0,-46.13395462,46.13395462,-92.26790924
30/01/2017,22,0,10,2.9,0.46,83.6,15.4,28.84,29.62,0,-112.6959932,112.6959932,-225.3919864
30/01/2017,23,0,10,4.64,0.44,73.2,17.44,28.84,29.63,0,-18.02913004,18.02913004,-36.05826008
30/01/2017,24,0,10,3.95,0.32,78.01,14.44,28.84,29.63,0,-43.13661132,43.13661132,-86.27322264
31/01/2017,1,0.88,10,3.88,0.92,78.88,21.08,28.86,29.64,0,-91.38667354,91.38667354,-182.7733471
31/01/2017,2,0.96,10,3.93,0.82,77.8,19.44,28.87,29.66,0,7.440459585,-7.440459585,14.88091917
31/01/2017,3,0.96,10,3.74,0.79,76.96,18.88,28.89,29.67,0,-9.917207736,9.917207736,-19.83441547
31/01/2017,4,1,10,3.68,0.79,76.84,19.12,28.91,29.69,0,46.08316243,-46.08316243,92.16632486
31/01/2017,5,1,10,3.58,0.84,81.31,17.38,28.93,29.72,0,3.199056072,-3.199056072,6.398112143
31/01/2017,6,1,10,3.33,0.67,79.45,16.66,28.95,29.74,0,37.68772622,-37.68772622,75.37545243
31/01/2017,7,1,10,3.24,0.66,80.68,15.76,28.97,29.76,64.2,104.2758225,-40.07582254,144.3516451
31/01/2017,8,1,10,3.37,0.67,80.51,14.84,29,29.79,505,397.2815553,107.7184447,289.5631107
31/01/2017,9,1,10,3.8,1,79.84,16.64,29.01,29.8,1418.25,1008.858199,409.3918008,599.4663984
31/01/2017,10,0.73,10,4.99,1.38,75.88,19.08,29.05,29.84,2407.25,1882.777791,524.4722089,1358.305582
31/01/2017,11,0.98,10,5.28,1.31,74.28,20.76,29.06,29.85,1909,3032.506491,-1123.506491,4156.012981
31/01/2017,12,0.96,10,5.67,1.2,71.62,19.3,29.06,29.85,1720,1862.600932,-142.6009318,2005.201864
31/01/2017,13,0.53,10,5.94,1.04,70.24,17.12,29.06,29.85,1587,1747.276537,-160.2765371,1907.553074
31/01/2017,14,0.15,10,5.98,0.9,71.2,17.68,29.08,29.87,1036.75,1327.145957,-290.3959571,1617.541914
31/01/2017,15,0,10,5.64,1,73.56,12.48,29.11,29.9,640.75,855.3828529,-214.6328529,1070.015706
31/01/2017,16,0.01,10,4.95,1,21.58,10.28,8.52,29.91,120.95,384.2441119,-263.2941119,647.5382239
31/01/2017,17,0.02,10,3.81,0.58,21.89,8.4,8.52,29.94,1.66,-46.41013593,48.07013593,-94.48027185
31/01/2017,18,0.28,10,2.57,0.52,22.01,6.76,8.52,29.95,0,-2.811936324,2.811936324,-5.623872648
31/01/2017,19,0.29,10,1.76,0.5,22.25,8.28,8.52,29.94,0,-15.95219248,15.95219248,-31.90438497
31/01/2017,20,0.01,10,1.48,0.39,22.25,8.28,8.52,29.95,0,39.85517907,-39.85517907,79.71035814
31/01/2017,21,0.04,10,2.05,0.47,22.37,9.24,8.52,29.97,0,38.71471521,-38.71471521,77.42943042
31/01/2017,22,0.04,10,2.54,0.44,22.13,9.64,8.52,29.99,0,-62.80979084,62.80979084,-125.6195817
31/01/2017,23,1,10,2.89,0.55,82,7.96,29.2,29.99,0,-60.63993117,60.63993117,-121.2798623
31/01/2017,24,1,10,3.18,0.41,81.34,6.44,29.19,29.98,0,-44.27629825,44.27629825,-88.55259651
01/02/2017,1,1,10,2.59,0.4,84.32,9,29.21,30,0,-156.4616218,156.4616218,-312.9232436
01/02/2017,2,1,10,2.59,0.05,80.8,8.2,29.2,29.99,0,-22.38702779,22.38702779,-44.77405557
01/02/2017,3,1,10,2.29,-0.04,80.8,9.32,29.2,29.99,0,-15.42011242,15.42011242,-30.84022484
01/02/2017,4,1,10,1.86,-0.04,82.84,6.28,29.22,30.01,0,-53.27576871,53.27576871,-106.5515374
01/02/2017,5,1,10,1.48,-0.04,86.16,6.04,29.22,30.01,0,-145.5210981,145.5210981,-291.0421962
01/02/2017,6,0.32,10,1.22,-0.04,88.72,4.72,29.25,30.04,0,-12.46810753,12.46810753,-24.93621507
01/02/2017,7,0.04,10,0.98,-0.04,89.8,5.36,29.27,30.06,97.7,287.2316694,-189.5316694,476.7633389
01/02/2017,8,0.18,10,1.57,-0.04,87.56,5.64,29.28,30.07,426.5,470.3872055,-43.88720546,514.2744109
01/02/2017,9,0.01,10,2.51,-0.01,82.84,7.96,29.3,30.09,1591.5,1124.247137,467.252863,656.9942739
01/02/2017,10,0.28,10,3.36,-0.25,79.49,10.96,29.3,30.09,2690,2361.723268,328.2767325,2033.446535
01/02/2017,11,0.73,10,3.38,-0.21,77.37,11,29.31,30.11,1073.25,2895.110046,-1821.860046,4716.970091
01/02/2017,12,0.76,10,3.81,-0.25,73.64,9.48,29.32,30.11,1837,845.4063406,991.5936594,-146.1873187
01/02/2017,13,0.53,10,4.4,-1.3,66.4,12.28,29.31,30.11,1642.75,1579.56911,63.18089038,1516.388219
01/02/2017,14,0.56,10,4.99,-3.15,55.41,13.15,29.31,30.11,3065,1479.861326,1585.138674,-105.2773488
01/02/2017,15,0.55,10,4.61,-2.94,57.65,14.32,29.33,30.12,1329.25,2179.238077,-849.9880774,3029.226155
01/02/2017,16,0.53,10,3.62,-2.77,62.37,10.96,29.36,30.15,256.7,522.7305124,-266.0305124,788.7610247
01/02/2017,17,0.3,10,2.05,-2.59,37.41,8.28,15.47,30.16,3.1,150.6544823,-147.5544823,298.2089647
01/02/2017,18,1,10,1.16,-2.75,70.84,8.88,29.39,30.19,0,-86.01928346,86.01928346,-172.0385669
01/02/2017,19,0.81,10,0.33,-4.01,69.88,10.96,29.41,30.21,0,-37.53615459,37.53615459,-75.07230919
01/02/2017,20,0.91,10,0.31,-4.73,69.13,11.52,29.42,30.22,0,16.61803564,-16.61803564,33.23607128
01/02/2017,21,1,10,0.09,-5.99,62,14.44,29.42,30.22,0,96.29329623,-96.29329623,192.5865925
01/02/2017,22,0.92,10,-0.46,-6.23,63.36,14,29.45,30.25,0,-27.50687049,27.50687049,-55.01374099
01/02/2017,23,0.31,10,-1.92,-5.83,72.53,13.44,29.47,30.27,0,51.0805504,-51.0805504,102.1611008
01/02/2017,24,0.39,10,-2.51,-6.7,71.34,16,29.49,30.29,0,25.79669171,-25.79669171,51.59338342
02/02/2017,1,0,10,-4.26,-11.6,56.28,12.88,29.51,30.31,0,-97.96480691,97.96480691,-195.9296138
02/02/2017,2,0,10,-5.13,-10.97,62.04,14.4,29.53,30.33,0,-79.33319951,79.33319951,-158.666399
02/02/2017,3,0,10,-5.91,-10.69,67.68,13.52,29.54,30.34,0,-50.10368977,50.10368977,-100.2073795
02/02/2017,4,0,10,-6.53,-11.24,67.88,13.52,29.55,30.35,0,129.868238,-129.868238,259.736476
02/02/2017,5,0,10,-6.82,-11.87,66.8,13.32,29.58,30.38,0,169.8892343,-169.8892343,339.7784686
02/02/2017,6,0,10,-6.93,-11.64,67.76,12.12,29.59,30.39,0,350.7861876,-350.7861876,701.5723751
02/02/2017,7,0,10,-6.9,-11.73,67.76,11.76,29.6,30.4,114.2,455.0518685,-340.8518685,795.9037371
02/02/2017,8,0.28,10,-6.57,-12.24,63.92,11.8,29.62,30.42,1650.25,687.2432696,963.0067304,-275.7634609
02/02/2017,9,0,10,-5.63,-12.74,56.8,13.52,29.64,30.44,3127.25,2367.814648,759.4353522,1608.379296
02/02/2017,10,0.28,10,-4.76,-12.82,52.96,12.48,29.64,30.44,4178,3649.216616,528.783384,3120.433232
02/02/2017,11,0,10,-3.77,-11.27,54.64,9.52,29.63,30.43,3786.5,4072.379946,-285.8799465,4358.259893
02/02/2017,12,0,10,-2.77,-11.57,49.88,11.32,29.61,30.41,4500.5,3952.934262,547.5657376,3405.368525
02/02/2017,13,0,10,-2.17,-11.02,50.04,11.88,29.6,30.4,4227.25,4041.13133,186.1186696,3855.012661
02/02/2017,14,0,10,-1.94,-10.15,52.04,12.28,29.59,30.39,1696.5,3410.054136,-1713.554136,5123.608271
02/02/2017,15,0,10,-2.15,-9.52,57.41,11.76,29.6,30.4,1305.5,1219.834611,85.66538898,1134.169222
02/02/2017,16,0,10,-2.76,-9.56,59.56,10.36,29.6,30.4,240.68,816.9586748,-576.2786748,1393.23735
02/02/2017,17,0,10,-3.33,-9.82,59.48,9.4,29.59,30.39,4.03,23.94327116,-19.91327116,43.85654233
02/02/2017,18,0,10,-3.75,-9.92,21.18,8.76,8.54,30.4,0,78.35852978,-78.35852978,156.7170596
02/02/2017,19,0,10,-4.29,-9.95,21.3,6.12,8.54,30.4,0,-13.92880461,13.92880461,-27.85760921
02/02/2017,20,0,10,-5.07,-9.97,21.3,6.48,8.54,30.4,0,69.69921408,-69.69921408,139.3984282
02/02/2017,21,0,10,-5.66,-10.38,21.7,6.76,8.54,30.41,0,121.7169838,-121.7169838,243.4339676
02/02/2017,22,0,10,-6.05,-10.11,21.81,8.32,8.54,30.4,0,48.29530022,-48.29530022,96.59060044
02/02/2017,23,0,10,-6.18,-10.26,21.7,9.32,8.54,30.39,0,-0.24346604,0.24346604,-0.48693208
02/02/2017,24,0,10,-6.06,-10.54,24.21,8.11,10.08,30.38,0,-6.714945524,6.714945524,-13.42989105
03/02/2017,1,0.03,10,-6.03,-10.66,21.46,10.68,8.54,30.39,0,1.962452482,-1.962452482,3.924904964
03/02/2017,2,0.04,10,-6.32,-11.17,21.38,11.4,8.54,30.4,0,36.50093325,-36.50093325,73.0018665
03/02/2017,3,0.32,10,-6.61,-11.55,21.46,10.52,8.54,30.4,0,-39.07768582,39.07768582,-78.15537164
03/02/2017,4,0.04,10,-6.66,-11.54,21.38,9.8,8.54,30.41,0,-32.14091108,32.14091108,-64.28182216
03/02/2017,5,0.04,10,-6.86,-11.28,21.38,10.04,8.54,30.42,0,-41.76948999,41.76948999,-83.53897997
03/02/2017,6,0.16,10,-7.28,-11.67,21.58,7.72,8.54,30.43,0.79,-44.79347724,45.58347724,-90.37695448
03/02/2017,7,0.16,10,-7.45,-11.67,21.7,7.72,8.54,30.44,132.35,62.55020573,69.79979427,-7.249588531
03/02/2017,8,0.32,10,-6.88,-11.86,21.46,9.04,8.54,30.47,646.75,516.5033451,130.2466549,386.2566902
03/02/2017,9,0.3,10,-6.16,-12.08,21.38,11.48,8.54,30.49,1530,1277.736999,252.2630008,1025.473998
03/02/2017,10,0.15,10,-5.06,-11.95,21.06,12.12,8.54,30.51,3659.25,2108.172862,1551.077138,557.0957239
03/02/2017,11,0,10,-3.47,-12.72,20.9,12.4,8.54,30.5,4258.25,3893.976187,364.273813,3529.702374
03/02/2017,12,0,10,-2.36,-13.34,20.63,10.44,8.54,30.49,4715.75,4252.966735,462.7832647,3790.183471
03/02/2017,13,0,10,-1.49,-13.4,20.43,12.92,8.54,30.47,4414,4244.768469,169.2315309,4075.536938
03/02/2017,14,0,10,-1.06,-14.17,20.35,11.28,8.54,30.47,3626.75,3518.315097,108.4349033,3409.880193
03/02/2017,15,0,10,-0.88,-13.58,20.31,11.32,8.54,30.47,2016.25,2715.177984,-698.9279843,3414.105969
03/02/2017,16,0,10,-1.23,-14.02,20.23,12.6,8.54,30.49,567.25,1032.040523,-464.7905231,1496.831046
03/02/2017,17,0,10,-2.85,-13.02,20.47,9.68,8.54,30.49,11.93,378.3585868,-366.4285868,744.7871736
03/02/2017,18,0,10,-5.08,-11.66,21.06,5.44,8.54,30.5,0,-129.0635887,129.0635887,-258.1271775
03/02/2017,19,0,10,-5.39,-11.99,21.06,0.2,8.54,30.5,0,-26.47564839,26.47564839,-52.95129677
03/02/2017,20,0,10,-6.49,-11.33,21.26,0.2,8.54,30.51,0,-13.90691916,13.90691916,-27.81383832
03/02/2017,21,0,10,-7.7,-10.87,21.46,0.28,8.54,30.5,0,17.74970024,-17.74970024,35.49940047
03/02/2017,22,0,10,-8.55,-10.82,21.93,0.24,8.54,30.5,0,58.8908969,-58.8908969,117.7817938
03/02/2017,23,0,10,-8.81,-11.21,21.66,1.84,8.54,30.5,0,58.76255673,-58.76255673,117.5251135
03/02/2017,24,0,10,-8.94,-12.13,24.1,0.88,10.09,30.49,0,14.70468547,-14.70468547,29.40937094
04/02/2017,1,0,10,-9.64,-11.95,21.78,0.2,8.54,30.48,0,-25.8673334,25.8673334,-51.7346668
04/02/2017,2,0,10,-9.71,-12.22,21.89,0.24,8.54,30.48,0,55.65562852,-55.65562852,111.311257
04/02/2017,3,0,10,-10.08,-11.92,21.93,0.2,8.54,30.47,0,-33.2892347,33.2892347,-66.5784694
04/02/2017,4,0,10,-10.39,-12.13,79.72,0.2,29.67,30.47,0,134.0504963,-134.0504963,268.1009927
04/02/2017,5,0,10,-11.06,-12.7,81,0.12,29.65,30.45,0,113.5035348,-113.5035348,227.0070696
04/02/2017,6,0,10,-10.59,-12.45,83.84,0.24,29.64,30.44,0.77,34.63137684,-33.86137684,68.49275369
04/02/2017,7,0,10,-9.24,-11.89,79.24,2.2,29.62,30.42,288.88,307.8574394,-18.97743944,326.8348789
04/02/2017,8,0,10,-6.54,-10.16,74.72,5.16,29.61,30.41,864,971.7426957,-107.7426957,1079.485391
04/02/2017,9,0,10,-3.49,-8.4,69.4,12.4,29.59,30.39,2600.5,1879.582606,720.9173941,1158.665212
04/02/2017,10,0,10,-1.03,-9.72,51.32,18.96,29.58,30.38,2831.25,3443.555145,-612.3051454,4055.860291
04/02/2017,11,0.14,10,-0.15,-11.38,41.52,18.8,29.54,30.34,2023,3283.519261,-1260.519261,4544.038521
04/02/2017,12,0.73,10,0.16,-11.01,41.2,18.76,29.48,30.28,1777.25,1918.461616,-141.211616,2059.673232
04/02/2017,13,0.45,10,0.9,-10.75,39.52,20.12,29.42,30.22,2217,1322.762505,894.2374953,428.5250094
04/02/2017,14,0.28,10,1.34,-10.8,38.8,18.44,29.37,30.17,2723.5,1648.179587,1075.320413,572.8591741
04/02/2017,15,0,10,1.92,-10.49,37.84,22,29.32,30.11,1436,1584.083446,-148.0834456,1732.166891
04/02/2017,16,0.91,10,1.27,-9.44,43.6,17.88,29.29,30.08,83.13,670.0493419,-586.9193419,1256.968684
04/02/2017,17,1,10,1.07,-8.63,47.68,15.36,29.28,30.07,1.14,-2.870323632,4.010323632,-6.880647264
04/02/2017,18,1,10,0.96,-8.23,50.32,12.16,29.26,30.05,0,70.76842536,-70.76842536,141.5368507
04/02/2017,19,1,10,0.94,-7.63,53.04,13.36,29.24,30.03,0,-3.628938936,3.628938936,-7.257877871
04/02/2017,20,1,10,0.95,-7.63,52.4,14.16,29.21,30,0,-2.98341015,2.98341015,-5.966820299
04/02/2017,21,1,10,1.36,-8.34,47.84,14.76,29.2,29.99,0,-64.56766444,64.56766444,-129.1353289
04/02/2017,22,1,10,1.58,-8.06,46.64,13.36,29.19,29.98,0,-42.2360819,42.2360819,-84.4721638
04/02/2017,23,0.5,10,0.57,-7.59,50.56,12.72,29.17,29.96,0,-81.34650994,81.34650994,-162.6930199
04/02/2017,24,0,10,-0.21,-7.53,54,12.67,29.16,29.95,0,24.59932071,-24.59932071,49.19864141
05/02/2017,1,0,10,-0.89,-6.72,59.44,14,29.15,29.94,0,50.81319251,-50.81319251,101.626385
05/02/2017,2,0,10,-1.19,-6.39,62.84,14.32,29.14,29.93,0,-58.25591175,58.25591175,-116.5118235
05/02/2017,3,0,10,-1.57,-5.95,65.6,14.28,29.14,29.93,0,-25.66387196,25.66387196,-51.32774392
05/02/2017,4,0,10,-1.38,-5.32,70.8,13.84,29.14,29.93,0,-77.54244492,77.54244492,-155.0848898
05/02/2017,5,0,10,-1.61,-5.07,72.84,10.68,29.15,29.94,0,135.5247864,-135.5247864,271.0495727
05/02/2017,6,0,10,-1.91,-4.82,78.08,10.88,29.16,29.95,1.94,111.9282924,-109.9882924,221.9165848
05/02/2017,7,0,10,-2.09,-4.63,79.04,9.6,29.18,29.97,349.83,278.3392974,71.49070258,206.8485948
05/02/2017,8,0,10,-0.02,-3.81,72.64,10.16,29.2,29.99,1691.75,881.2894548,810.4605452,70.82890967
05/02/2017,9,0,10,2.26,-3.28,67.84,11.44,29.22,30.01,3232,2998.868676,233.1313242,2765.737352
05/02/2017,10,0,10,4.14,-2.67,59.88,13.08,29.24,30.03,4090.75,4093.852521,-3.102520915,4096.955042
05/02/2017,11,0,10,5.51,-2.57,57,10.36,29.26,30.05,4491,4248.778194,242.221806,4006.556388
05/02/2017,12,0,10,6.65,-2.13,52.36,11.96,29.25,30.04,4436.75,4397.942422,38.80757801,4359.134844
05/02/2017,13,0,10,7.28,-1.95,53.04,11.24,29.25,30.04,3932.75,3958.440602,-25.69060212,3984.131204
05/02/2017,14,0,10,7.72,-1.76,50.4,10.6,29.26,30.05,3331.5,3530.271599,-198.7715987,3729.043197
05/02/2017,15,0,10,7.55,-2.01,49.76,9.4,29.28,30.07,1862.5,2418.672822,-556.1728224,2974.845645
05/02/2017,16,0,10,6.4,-2.17,43.05,6.76,22.36,30.07,533.18,918.1274759,-384.9474759,1303.074952
05/02/2017,17,0,10,4.04,-2.19,62.6,2.8,29.3,30.09,9.08,146.4360872,-137.3560872,283.7921744
05/02/2017,18,0,10,2.06,-2.29,67.88,0.2,29.31,30.11,0,-98.66078963,98.66078963,-197.3215793
05/02/2017,19,0,10,1.06,-2.67,73.6,0,29.31,30.11,0,136.0151755,-136.0151755,272.030351
05/02/2017,20,0,10,0.32,-2.61,80.45,0,29.32,30.12,0,-17.41498185,17.41498185,-34.82996371
05/02/2017,21,0,10,-0.64,-2.28,62.65,0,22.39,30.12,0,-18.68247978,18.68247978,-37.36495956
05/02/2017,22,0,10,-1.29,-3.02,86,0.32,29.31,30.1,0,-110.3897224,110.3897224,-220.7794448
05/02/2017,23,0,10,-1.97,-3.1,87.08,1.92,29.29,30.08,0,-142.3510772,142.3510772,-284.7021543
05/02/2017,24,0,10,-2.35,-3.7,87.79,5.33,29.28,30.07,0,-28.95376082,28.95376082,-57.90752164
06/02/2017,1,0,9.96,-2.38,-3.33,89.8,1.24,29.26,30.05,0,-96.43043966,96.43043966,-192.8608793
06/02/2017,2,0,9.96,-2.3,-2.99,87.4,3.8,29.25,30.04,0,-10.57420339,10.57420339,-21.14840678
06/02/2017,3,0,9.96,-2.41,-3.54,89.64,3.8,29.24,30.03,0,12.01935351,-12.01935351,24.03870703
06/02/2017,4,0,9,-1.94,-3.17,87.4,5.08,29.23,30.02,0,-42.85000449,42.85000449,-85.70000897
06/02/2017,5,0,9.96,-2.05,-3.05,89.68,6.44,29.22,30.01,0,136.2216135,-136.2216135,272.443227
06/02/2017,6,0,9.92,-2.01,-2.47,88.72,6.32,29.21,30,2.44,152.4994058,-150.0594058,302.5588115
06/02/2017,7,0,7.96,-1.03,-2.25,88.84,6.08,29.2,29.99,365.3,304.4159703,60.88402975,243.5319405
06/02/2017,8,0.02,7.04,1.46,-0.41,87.43,7,29.19,29.98,1311,1029.688736,281.3112639,748.3774722
06/02/2017,9,0.34,7.75,4.03,1.79,81.82,11.14,29.18,29.97,583,2311.073672,-1728.073672,4039.147344
06/02/2017,10,1,4.14,5.52,4.17,90.76,9.36,29.17,29.96,810.5,740.5785781,69.92142187,670.6571563
06/02/2017,11,1,3.93,6.38,5.33,88.89,10,29.14,29.93,350.25,952.3966333,-602.1466333,1554.543267
